Some weights of ChronosBoltModelForForecastingWithRetrieval were not initialized from the model checkpoint at /home/wangbing/fenglei/TSRAG-clean/TS-RAG-main/TS-RAG/checkpoints/base/ and are newly initialized: ['disentangle_gate.weight', 'encode_mlp.0.bias', 'encode_mlp.0.weight', 'encode_mlp.2.bias', 'encode_mlp.2.weight', 'ffn.0.bias', 'ffn.0.weight', 'ffn.2.bias', 'ffn.2.weight', 'final_pred_head.bias', 'final_pred_head.weight', 'gate_layer.0.bias', 'gate_layer.0.weight', 'gate_layer.2.bias', 'gate_layer.2.weight', 'mha.in_proj_bias', 'mha.in_proj_weight', 'mha.out_proj.bias', 'mha.out_proj.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
使用设备: cuda:0
weather_zeroshot_512_pred_64_512_retrieve_64_moe_disentangle
best_model_path: /home/wangbing/fenglei/TSRAG-clean/TS-RAG-main/TS-RAG/checkpoints/data50m_moe_disentangle_512_pred64_lookback512_top10_lr0.0003_drop0.2_adamw_cosanneal_step10000_bs256_no_embeddingtuning/model_steps4999.pth
----------retrieval for weather_zeroshot_512_pred_64_512_retrieve_64_moe_disentangle has done!!----------
retrieved_data_path = ../datasets/weather/weather_retrieve_weather_512_only_self_train_None.csv
2 (11051, 21)
self.enc_in = 21
self.data_x = (11051, 21)
Loaded IDF checkpoint: /home/wangbing/fenglei/TSRAG-clean/TS-RAG-main/TS-RAG/checkpoints/data50m_moe_disentangle_512_pred64_lookback512_top10_lr0.0003_drop0.2_adamw_cosanneal_step10000_bs256_no_embeddingtuning/model_steps4999.pth
Missing keys: []
Unexpected keys: []
------------------------------------

0it [00:00, ?it/s]Passing a tuple of `past_key_values` is deprecated and will be removed in Transformers v4.48.0. You should pass an instance of `EncoderDecoderCache` instead, e.g. `past_key_values=EncoderDecoderCache.from_legacy_cache(past_key_values)`.

1it [00:00,  2.31it/s]
2it [00:00,  3.86it/s]
3it [00:00,  4.89it/s]
4it [00:00,  5.64it/s]
5it [00:00,  6.12it/s]
6it [00:01,  6.50it/s]
75it [00:10,  7.21it/s]
76it [00:10,  7.31it/s]
77it [00:10,  7.38it/s]
78it [00:10,  7.43it/s]
79it [00:11,  7.38it/s]
80it [00:11,  7.41it/s]
81it [00:11,  7.42it/s]
82it [00:11,  7.40it/s]
83it [00:11,  7.34it/s]
84it [00:11,  7.31it/s]
85it [00:11,  7.30it/s]
86it [00:12,  7.28it/s]
87it [00:12,  7.27it/s]
88it [00:12,  7.29it/s]
89it [00:12,  7.28it/s]
90it [00:12,  7.29it/s]
91it [00:12,  7.30it/s]
92it [00:12,  7.32it/s]
93it [00:12,  7.31it/s]
94it [00:13,  7.29it/s]
95it [00:13,  7.34it/s]
96it [00:13,  7.39it/s]
97it [00:13,  7.36it/s]
98it [00:13,  7.42it/s]
99it [00:13,  7.45it/s]
100it [00:13,  7.40it/s]
101it [00:14,  7.36it/s]
102it [00:14,  7.34it/s]
103it [00:14,  7.38it/s]
104it [00:14,  7.36it/s]
105it [00:14,  7.31it/s]
106it [00:14,  7.31it/s]
107it [00:14,  7.29it/s]
108it [00:15,  7.31it/s]
109it [00:15,  7.29it/s]
110it [00:15,  7.31it/s]
111it [00:15,  7.28it/s]
112it [00:15,  7.26it/s]
113it [00:15,  7.24it/s]
114it [00:15,  7.25it/s]
115it [00:15,  7.25it/s]
116it [00:16,  7.27it/s]
117it [00:16,  7.36it/s]
118it [00:16,  7.41it/s]
119it [00:16,  7.36it/s]
120it [00:16,  7.36it/s]
121it [00:16,  7.40it/s]
122it [00:16,  7.38it/s]
123it [00:17,  7.37it/s]
124it [00:17,  7.34it/s]
125it [00:17,  7.40it/s]
126it [00:17,  7.37it/s]
127it [00:17,  7.36it/s]
128it [00:17,  7.33it/s]
129it [00:17,  7.32it/s]
130it [00:18,  7.31it/s]
131it [00:18,  7.30it/s]
132it [00:18,  7.31it/s]
133it [00:18,  7.27it/s]
134it [00:18,  7.28it/s]
135it [00:18,  7.26it/s]
136it [00:18,  7.22it/s]
137it [00:18,  7.19it/s]
138it [00:19,  7.21it/s]
139it [00:19,  7.24it/s]
140it [00:19,  7.24it/s]
141it [00:19,  7.21it/s]
142it [00:19,  7.24it/s]
143it [00:19,  7.26it/s]
144it [00:19,  7.27it/s]
145it [00:20,  7.29it/s]
146it [00:20,  7.33it/s]
147it [00:20,  7.31it/s]
148it [00:20,  7.31it/s]
149it [00:20,  7.28it/s]
150it [00:20,  7.26it/s]
151it [00:20,  7.24it/s]
152it [00:21,  7.33it/s]
153it [00:21,  7.38it/s]
154it [00:21,  7.37it/s]
155it [00:21,  7.35it/s]
156it [00:21,  7.31it/s]
157it [00:21,  7.31it/s]
158it [00:21,  7.32it/s]
159it [00:21,  7.27it/s]
160it [00:22,  7.27it/s]
161it [00:22,  7.27it/s]
162it [00:22,  7.29it/s]
163it [00:22,  7.26it/s]
164it [00:22,  7.26it/s]
165it [00:22,  7.24it/s]
166it [00:22,  7.24it/s]
167it [00:23,  7.21it/s]
168it [00:23,  7.23it/s]
169it [00:23,  7.25it/s]
170it [00:23,  7.25it/s]
171it [00:23,  7.24it/s]
172it [00:23,  7.31it/s]
173it [00:23,  7.35it/s]
174it [00:24,  7.35it/s]
175it [00:24,  7.34it/s]
176it [00:24,  7.31it/s]
177it [00:24,  7.30it/s]
178it [00:24,  7.28it/s]
179it [00:24,  7.26it/s]
180it [00:24,  7.26it/s]
181it [00:25,  7.28it/s]
182it [00:25,  7.28it/s]
183it [00:25,  7.26it/s]
184it [00:25,  7.28it/s]
185it [00:25,  7.28it/s]
186it [00:25,  7.31it/s]
187it [00:25,  7.35it/s]
188it [00:25,  7.43it/s]
189it [00:26,  7.40it/s]
190it [00:26,  7.45it/s]
191it [00:26,  7.45it/s]
192it [00:26,  7.39it/s]
193it [00:26,  7.36it/s]
194it [00:26,  7.35it/s]
195it [00:26,  7.38it/s]
196it [00:27,  7.36it/s]
197it [00:27,  7.29it/s]
198it [00:27,  7.28it/s]
199it [00:27,  7.29it/s]
200it [00:27,  7.31it/s]
201it [00:27,  7.30it/s]
202it [00:27,  7.31it/s]
203it [00:28,  7.30it/s]
204it [00:28,  7.28it/s]
205it [00:28,  7.27it/s]
206it [00:28,  7.24it/s]
207it [00:28,  7.24it/s]
208it [00:28,  7.26it/s]
209it [00:28,  7.35it/s]
210it [00:28,  7.41it/s]
211it [00:29,  7.40it/s]
212it [00:29,  7.37it/s]
213it [00:29,  7.37it/s]
214it [00:29,  7.40it/s]
215it [00:29,  7.37it/s]
216it [00:29,  7.31it/s]
217it [00:29,  7.26it/s]
218it [00:30,  7.28it/s]
219it [00:30,  7.28it/s]
220it [00:30,  7.28it/s]
221it [00:30,  7.29it/s]
222it [00:30,  7.31it/s]
223it [00:30,  7.28it/s]
224it [00:30,  7.29it/s]
225it [00:31,  7.28it/s]
226it [00:31,  7.30it/s]
227it [00:31,  7.32it/s]
228it [00:31,  7.38it/s]
229it [00:31,  7.44it/s]
230it [00:31,  7.42it/s]
231it [00:31,  7.42it/s]
232it [00:31,  7.45it/s]
233it [00:32,  7.40it/s]
234it [00:32,  7.39it/s]
235it [00:32,  7.35it/s]
236it [00:32,  7.32it/s]
237it [00:32,  7.28it/s]
238it [00:32,  7.28it/s]
239it [00:32,  7.30it/s]
240it [00:33,  7.33it/s]
241it [00:33,  7.33it/s]
242it [00:33,  7.32it/s]
243it [00:33,  7.32it/s]
244it [00:33,  7.32it/s]
245it [00:33,  7.36it/s]
246it [00:33,  7.36it/s]
247it [00:34,  7.35it/s]
248it [00:34,  7.35it/s]
249it [00:34,  7.34it/s]
250it [00:34,  7.33it/s]
251it [00:34,  7.34it/s]
252it [00:34,  7.38it/s]
253it [00:34,  7.43it/s]
254it [00:34,  7.47it/s]
255it [00:35,  7.39it/s]
256it [00:35,  7.44it/s]
257it [00:35,  7.48it/s]
258it [00:35,  7.42it/s]
259it [00:35,  7.47it/s]
260it [00:35,  7.51it/s]
261it [00:35,  7.46it/s]
262it [00:36,  7.44it/s]
263it [00:36,  7.44it/s]
264it [00:36,  7.41it/s]
265it [00:36,  7.39it/s]
266it [00:36,  7.38it/s]
267it [00:36,  7.42it/s]
268it [00:36,  7.41it/s]
269it [00:36,  7.38it/s]
270it [00:37,  7.43it/s]
271it [00:37,  7.39it/s]
272it [00:37,  7.37it/s]
273it [00:37,  7.35it/s]
274it [00:37,  7.33it/s]
275it [00:37,  7.34it/s]
276it [00:37,  7.32it/s]
277it [00:38,  7.33it/s]
278it [00:38,  7.35it/s]
279it [00:38,  7.36it/s]
280it [00:38,  7.40it/s]
281it [00:38,  7.39it/s]
282it [00:38,  7.38it/s]
283it [00:38,  7.35it/s]
284it [00:39,  7.33it/s]
285it [00:39,  7.31it/s]
286it [00:39,  7.30it/s]
287it [00:39,  7.38it/s]
288it [00:39,  7.44it/s]
289it [00:39,  7.38it/s]
290it [00:39,  7.44it/s]
291it [00:39,  7.48it/s]
292it [00:40,  7.43it/s]
293it [00:40,  7.45it/s]
294it [00:40,  7.47it/s]
295it [00:40,  7.42it/s]
296it [00:40,  7.40it/s]
297it [00:40,  7.37it/s]
298it [00:40,  7.33it/s]
299it [00:41,  7.29it/s]
300it [00:41,  7.26it/s]
301it [00:41,  7.27it/s]
302it [00:41,  7.30it/s]
303it [00:41,  7.33it/s]
304it [00:41,  7.35it/s]
305it [00:41,  7.33it/s]
306it [00:42,  7.32it/s]
307it [00:42,  7.28it/s]
308it [00:42,  7.29it/s]
309it [00:42,  7.29it/s]
310it [00:42,  7.28it/s]
311it [00:42,  7.28it/s]
312it [00:42,  7.37it/s]
313it [00:42,  7.41it/s]
314it [00:43,  7.35it/s]
315it [00:43,  7.32it/s]
316it [00:43,  7.37it/s]
317it [00:43,  7.33it/s]
318it [00:43,  7.34it/s]
319it [00:43,  7.31it/s]
320it [00:43,  7.30it/s]
321it [00:44,  7.27it/s]
322it [00:44,  7.27it/s]
323it [00:44,  7.27it/s]
324it [00:44,  7.26it/s]
325it [00:44,  7.28it/s]
326it [00:44,  7.30it/s]
327it [00:44,  7.28it/s]
328it [00:45,  7.29it/s]
329it [00:45,  7.30it/s]
330it [00:45,  7.29it/s]
331it [00:45,  7.35it/s]
332it [00:45,  7.42it/s]
333it [00:45,  7.38it/s]
334it [00:45,  7.43it/s]
335it [00:45,  7.46it/s]
336it [00:46,  7.41it/s]
337it [00:46,  7.39it/s]
338it [00:46,  7.36it/s]
339it [00:46,  7.33it/s]
340it [00:46,  7.31it/s]
341it [00:46,  7.29it/s]
342it [00:46,  7.27it/s]
343it [00:47,  7.29it/s]
344it [00:47,  7.33it/s]
345it [00:47,  7.34it/s]
346it [00:47,  7.32it/s]
347it [00:47,  7.31it/s]
348it [00:47,  7.30it/s]
349it [00:47,  7.26it/s]
350it [00:48,  7.28it/s]
351it [00:48,  7.25it/s]
352it [00:48,  7.24it/s]
353it [00:48,  7.33it/s]
354it [00:48,  7.38it/s]
355it [00:48,  7.35it/s]
356it [00:48,  7.36it/s]
357it [00:48,  7.39it/s]
358it [00:49,  7.35it/s]
359it [00:49,  7.32it/s]
360it [00:49,  7.32it/s]
361it [00:49,  7.29it/s]
362it [00:49,  7.29it/s]
363it [00:49,  7.27it/s]
364it [00:49,  7.27it/s]
365it [00:50,  7.28it/s]
366it [00:50,  7.30it/s]
367it [00:50,  7.28it/s]
368it [00:50,  7.28it/s]
369it [00:50,  7.29it/s]
370it [00:50,  7.32it/s]
371it [00:50,  7.32it/s]
372it [00:51,  7.40it/s]
373it [00:51,  7.43it/s]
374it [00:51,  7.44it/s]
375it [00:51,  7.43it/s]
376it [00:51,  7.44it/s]
377it [00:51,  7.40it/s]
378it [00:51,  7.37it/s]
379it [00:51,  7.33it/s]
380it [00:52,  7.32it/s]
381it [00:52,  7.28it/s]
382it [00:52,  7.27it/s]
383it [00:52,  7.26it/s]
384it [00:52,  7.28it/s]
385it [00:52,  7.27it/s]
386it [00:52,  7.30it/s]
387it [00:53,  7.29it/s]
388it [00:53,  7.30it/s]
389it [00:53,  7.28it/s]
390it [00:53,  7.28it/s]
391it [00:53,  7.27it/s]
392it [00:53,  7.28it/s]
393it [00:53,  7.26it/s]
394it [00:54,  7.35it/s]
395it [00:54,  7.39it/s]
396it [00:54,  7.37it/s]
397it [00:54,  7.36it/s]
398it [00:54,  7.38it/s]
399it [00:54,  7.35it/s]
400it [00:54,  7.34it/s]
401it [00:54,  7.31it/s]
402it [00:55,  7.31it/s]
403it [00:55,  7.29it/s]
404it [00:55,  7.28it/s]
405it [00:55,  7.25it/s]
406it [00:55,  7.25it/s]
407it [00:55,  7.23it/s]
408it [00:55,  7.25it/s]
409it [00:56,  7.27it/s]
410it [00:56,  7.29it/s]
411it [00:56,  7.32it/s]
412it [00:56,  7.28it/s]
413it [00:56,  7.36it/s]
414it [00:56,  7.40it/s]
415it [00:56,  7.34it/s]
416it [00:57,  7.37it/s]
417it [00:57,  7.42it/s]
418it [00:57,  7.46it/s]
419it [00:57,  7.40it/s]
420it [00:57,  7.38it/s]
421it [00:57,  7.41it/s]
422it [00:57,  7.38it/s]
423it [00:57,  7.34it/s]
424it [00:58,  7.33it/s]
425it [00:58,  7.36it/s]
426it [00:58,  7.37it/s]
427it [00:58,  7.33it/s]
428it [00:58,  7.32it/s]
429it [00:58,  7.24it/s]
430it [00:58,  7.26it/s]
431it [00:59,  7.26it/s]
432it [00:59,  7.26it/s]
433it [00:59,  7.28it/s]
434it [00:59,  7.28it/s]
435it [00:59,  7.29it/s]
436it [00:59,  7.29it/s]
437it [00:59,  7.30it/s]
438it [01:00,  7.32it/s]
439it [01:00,  7.34it/s]
440it [01:00,  7.39it/s]
441it [01:00,  7.37it/s]
442it [01:00,  7.31it/s]
443it [01:00,  7.30it/s]
444it [01:00,  7.30it/s]
445it [01:00,  7.30it/s]
446it [01:01,  7.28it/s]
447it [01:01,  7.24it/s]
448it [01:01,  7.26it/s]
449it [01:01,  7.27it/s]
450it [01:01,  7.30it/s]
451it [01:01,  7.27it/s]
452it [01:01,  7.26it/s]
453it [01:02,  7.27it/s]
454it [01:02,  7.36it/s]
455it [01:02,  7.39it/s]
456it [01:02,  7.36it/s]
457it [01:02,  7.40it/s]
458it [01:02,  7.45it/s]
459it [01:02,  7.46it/s]
460it [01:03,  7.41it/s]
461it [01:03,  7.39it/s]
462it [01:03,  7.41it/s]
463it [01:03,  7.35it/s]
464it [01:03,  7.33it/s]
465it [01:03,  7.29it/s]
466it [01:03,  7.31it/s]
467it [01:03,  7.31it/s]
468it [01:04,  7.30it/s]
469it [01:04,  7.30it/s]
470it [01:04,  7.31it/s]
471it [01:04,  7.28it/s]
472it [01:04,  7.28it/s]
473it [01:04,  7.27it/s]
474it [01:04,  7.28it/s]
475it [01:05,  7.25it/s]
476it [01:05,  7.34it/s]
477it [01:05,  7.38it/s]
478it [01:05,  7.37it/s]
479it [01:05,  7.35it/s]
480it [01:05,  7.39it/s]
481it [01:05,  7.34it/s]
482it [01:06,  7.32it/s]
483it [01:06,  7.29it/s]
484it [01:06,  7.28it/s]
485it [01:06,  7.28it/s]
486it [01:06,  7.28it/s]
487it [01:06,  7.28it/s]
488it [01:06,  7.28it/s]
489it [01:07,  7.23it/s]
490it [01:07,  7.22it/s]
491it [01:07,  7.24it/s]
492it [01:07,  7.26it/s]
493it [01:07,  7.26it/s]
494it [01:07,  7.27it/s]
495it [01:07,  7.27it/s]
496it [01:07,  7.28it/s]
497it [01:08,  7.33it/s]
498it [01:08,  7.32it/s]
499it [01:08,  7.26it/s]
500it [01:08,  7.24it/s]
501it [01:08,  7.22it/s]
502it [01:08,  7.21it/s]
503it [01:08,  7.20it/s]
504it [01:09,  7.24it/s]
505it [01:09,  7.26it/s]
506it [01:09,  7.29it/s]
507it [01:09,  7.27it/s]
508it [01:09,  7.30it/s]
509it [01:09,  7.32it/s]
510it [01:09,  7.33it/s]
511it [01:10,  7.31it/s]
512it [01:10,  7.32it/s]
513it [01:10,  7.35it/s]
514it [01:10,  7.32it/s]
515it [01:10,  7.28it/s]
516it [01:10,  7.28it/s]
517it [01:10,  7.26it/s]
518it [01:10,  7.27it/s]
519it [01:11,  7.29it/s]
520it [01:11,  7.32it/s]
521it [01:11,  7.29it/s]
522it [01:11,  7.28it/s]
523it [01:11,  7.25it/s]
524it [01:11,  7.26it/s]
525it [01:11,  7.25it/s]
526it [01:12,  7.23it/s]
527it [01:12,  7.31it/s]
528it [01:12,  7.38it/s]
529it [01:12,  7.33it/s]
530it [01:12,  7.35it/s]
531it [01:12,  7.39it/s]
532it [01:12,  7.40it/s]
533it [01:13,  7.36it/s]
534it [01:13,  7.34it/s]
535it [01:13,  7.32it/s]
536it [01:13,  7.30it/s]
537it [01:13,  7.26it/s]
538it [01:13,  7.27it/s]
539it [01:13,  7.26it/s]
540it [01:14,  7.24it/s]
541it [01:14,  7.22it/s]
542it [01:14,  7.23it/s]
543it [01:14,  7.31it/s]
544it [01:14,  7.35it/s]
545it [01:14,  7.31it/s]
546it [01:14,  7.39it/s]
547it [01:14,  7.42it/s]
548it [01:15,  7.36it/s]
549it [01:15,  7.39it/s]
550it [01:15,  7.44it/s]
551it [01:15,  7.43it/s]
552it [01:15,  7.43it/s]
553it [01:15,  7.39it/s]
554it [01:15,  7.41it/s]
555it [01:16,  7.35it/s]
556it [01:16,  7.33it/s]
557it [01:16,  7.29it/s]
558it [01:16,  7.26it/s]
559it [01:16,  7.25it/s]
560it [01:16,  7.27it/s]
561it [01:16,  7.29it/s]
562it [01:17,  7.27it/s]
563it [01:17,  7.27it/s]
564it [01:17,  7.26it/s]
565it [01:17,  7.34it/s]
566it [01:17,  7.38it/s]
567it [01:17,  7.32it/s]
568it [01:17,  7.31it/s]
569it [01:17,  7.31it/s]
570it [01:18,  7.30it/s]
571it [01:18,  7.27it/s]
572it [01:18,  7.31it/s]
573it [01:18,  7.30it/s]
574it [01:18,  7.28it/s]
575it [01:18,  7.30it/s]
576it [01:18,  7.31it/s]
577it [01:19,  7.29it/s]
578it [01:19,  7.26it/s]
579it [01:19,  7.25it/s]
580it [01:19,  7.26it/s]
581it [01:19,  7.26it/s]
582it [01:19,  7.23it/s]
583it [01:19,  7.21it/s]
584it [01:20,  7.32it/s]
585it [01:20,  7.38it/s]
586it [01:20,  7.33it/s]
587it [01:20,  7.29it/s]
588it [01:20,  7.32it/s]
589it [01:20,  7.37it/s]
590it [01:20,  7.25it/s]
591it [01:20,  7.22it/s]
592it [01:21,  7.22it/s]
593it [01:21,  7.22it/s]
594it [01:21,  7.22it/s]
595it [01:21,  7.20it/s]
596it [01:21,  7.21it/s]
597it [01:21,  7.21it/s]
598it [01:21,  7.19it/s]
599it [01:22,  7.19it/s]
600it [01:22,  7.25it/s]
601it [01:22,  7.32it/s]
602it [01:22,  7.35it/s]
603it [01:22,  7.36it/s]
604it [01:22,  7.39it/s]
605it [01:22,  7.35it/s]
606it [01:23,  7.32it/s]
607it [01:23,  7.30it/s]
608it [01:23,  7.29it/s]
609it [01:23,  7.27it/s]
610it [01:23,  7.25it/s]
611it [01:23,  7.23it/s]
612it [01:23,  7.24it/s]
613it [01:24,  7.26it/s]
614it [01:24,  7.25it/s]
615it [01:24,  7.29it/s]
616it [01:24,  7.36it/s]
617it [01:24,  7.40it/s]
618it [01:24,  7.41it/s]
619it [01:24,  7.42it/s]
620it [01:24,  7.38it/s]
621it [01:25,  7.36it/s]
622it [01:25,  7.33it/s]
623it [01:25,  7.36it/s]
624it [01:25,  7.43it/s]
625it [01:25,  7.40it/s]
626it [01:25,  7.36it/s]
627it [01:25,  7.33it/s]
628it [01:26,  7.29it/s]
629it [01:26,  7.27it/s]
630it [01:26,  7.28it/s]
631it [01:26,  7.27it/s]
632it [01:26,  7.26it/s]
633it [01:26,  7.26it/s]
634it [01:26,  7.27it/s]
635it [01:27,  7.25it/s]
636it [01:27,  7.26it/s]
637it [01:27,  7.29it/s]
638it [01:27,  7.37it/s]
639it [01:27,  7.39it/s]
640it [01:27,  7.40it/s]
641it [01:27,  7.42it/s]
642it [01:27,  7.46it/s]
643it [01:28,  7.43it/s]
644it [01:28,  7.37it/s]
645it [01:28,  7.37it/s]
646it [01:28,  7.43it/s]
647it [01:28,  7.38it/s]
648it [01:28,  7.36it/s]
649it [01:28,  7.40it/s]
650it [01:29,  7.38it/s]
651it [01:29,  7.35it/s]
652it [01:29,  7.34it/s]
653it [01:29,  7.31it/s]
654it [01:29,  7.31it/s]
655it [01:29,  7.28it/s]
656it [01:29,  7.25it/s]
657it [01:30,  7.26it/s]
658it [01:30,  7.26it/s]
659it [01:30,  7.25it/s]
660it [01:30,  7.27it/s]
661it [01:30,  7.28it/s]
662it [01:30,  7.30it/s]
663it [01:30,  7.31it/s]
664it [01:30,  7.34it/s]
665it [01:31,  7.39it/s]
666it [01:31,  7.35it/s]
667it [01:31,  7.31it/s]
668it [01:31,  7.31it/s]
669it [01:31,  7.28it/s]
670it [01:31,  7.28it/s]
671it [01:31,  7.25it/s]
672it [01:32,  7.26it/s]
673it [01:32,  7.26it/s]
674it [01:32,  7.27it/s]
675it [01:32,  7.27it/s]
676it [01:32,  7.29it/s]
677it [01:32,  7.30it/s]
678it [01:32,  7.30it/s]
679it [01:33,  7.37it/s]
680it [01:33,  7.39it/s]
681it [01:33,  7.35it/s]
682it [01:33,  7.39it/s]
683it [01:33,  7.43it/s]
684it [01:33,  7.48it/s]
685it [01:33,  7.42it/s]
686it [01:33,  7.39it/s]
687it [01:34,  7.42it/s]
688it [01:34,  7.37it/s]
689it [01:34,  7.34it/s]
690it [01:34,  7.41it/s]
691it [01:34,  7.40it/s]
692it [01:34,  7.37it/s]
693it [01:34,  7.34it/s]
694it [01:35,  7.32it/s]
695it [01:35,  7.30it/s]
696it [01:35,  7.31it/s]
697it [01:35,  7.31it/s]
698it [01:35,  7.33it/s]
699it [01:35,  7.32it/s]
700it [01:35,  7.30it/s]
701it [01:36,  7.28it/s]
702it [01:36,  7.30it/s]
703it [01:36,  7.31it/s]
704it [01:36,  7.37it/s]
705it [01:36,  7.37it/s]
706it [01:36,  7.35it/s]
707it [01:36,  7.32it/s]
708it [01:36,  7.27it/s]
709it [01:37,  7.34it/s]
710it [01:37,  7.33it/s]
711it [01:37,  7.31it/s]
712it [01:37,  7.32it/s]
713it [01:37,  7.30it/s]
714it [01:37,  7.33it/s]
715it [01:37,  7.32it/s]
716it [01:38,  7.32it/s]
717it [01:38,  7.30it/s]
718it [01:38,  7.32it/s]
719it [01:38,  7.35it/s]
720it [01:38,  7.36it/s]
721it [01:38,  7.33it/s]
722it [01:38,  7.37it/s]
723it [01:39,  7.37it/s]
724it [01:39,  7.34it/s]
725it [01:39,  7.31it/s]
726it [01:39,  7.35it/s]
727it [01:39,  7.40it/s]
728it [01:39,  7.38it/s]
729it [01:39,  7.37it/s]
730it [01:39,  7.36it/s]
731it [01:40,  7.38it/s]
732it [01:40,  7.35it/s]
733it [01:40,  7.30it/s]
734it [01:40,  7.29it/s]
735it [01:40,  7.29it/s]
736it [01:40,  7.28it/s]
737it [01:40,  7.28it/s]
738it [01:41,  7.29it/s]
739it [01:41,  7.30it/s]
740it [01:41,  7.30it/s]
741it [01:41,  7.30it/s]
742it [01:41,  7.38it/s]
743it [01:41,  7.38it/s]
744it [01:41,  7.37it/s]
745it [01:42,  7.34it/s]
746it [01:42,  7.32it/s]
747it [01:42,  7.30it/s]
748it [01:42,  7.39it/s]
749it [01:42,  7.40it/s]
750it [01:42,  7.41it/s]
751it [01:42,  7.36it/s]
752it [01:42,  7.33it/s]
753it [01:43,  7.27it/s]
754it [01:43,  7.28it/s]
755it [01:43,  7.24it/s]
756it [01:43,  7.25it/s]
